CFltFix,cloc,CPathDepth,CCurSt,experience,EFltDens,TChurn,TPC,NumOfBursts,SLBurst,CFltRate,EEvPattern,EConChg,EIncChg,EConStChg,EIncStChg,EFltsConStChg,EFltIncStChg,EChgTimeInt,buggy,gen
False,11,6,I,2,0.0,11,1,0,0,0.0,INC,0,1,0,1,0,0,42.3,False,"I,B,4919472dd,11"
False,13,6,C,4,0.0,1,1,0,0,0.0,SYNC,1,0,1,0,0,0,42.4,False,"C,B,550005cf2,1-I,AB,9517e6734,2-I,B,261168476,1-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,13,6,I,153,0.0,2,2,0,0,0.0,DIV,1,1,1,0,0,1,46.6,False,"C,B,550005cf2,1-I,AB,9517e6734,2-I,B,261168476,1-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,13,6,I,177,0.0,1,3,0,0,0.0,DIV,1,2,1,1,0,1,78.3,False,"C,B,550005cf2,1-I,AB,9517e6734,2-I,B,261168476,1-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,13,6,I,179,0.0,2,4,1,1,0.0,DIV,1,3,1,2,0,1,0.0,False,"C,B,550005cf2,1-I,AB,9517e6734,2-I,B,261168476,1-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,13,6,I,2,0.0,26,5,1,1,0.0,DIV,1,4,1,3,0,1,95.6,False,"C,B,550005cf2,1-I,AB,9517e6734,2-I,B,261168476,1-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,11,7,I,2,0.0,11,1,0,0,0.0,INC,0,1,0,1,0,0,42.3,False,"I,A,4919472dd,11"
False,13,7,C,4,0.0,2,1,0,0,0.0,SYNC,1,0,1,0,0,0,42.4,False,"C,AB,550005cf2,2-I,AB,9517e6734,2-I,AB,261168476,2-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,13,7,I,153,0.0,2,2,0,0,0.0,DIV,1,1,1,0,0,1,46.6,False,"C,AB,550005cf2,2-I,AB,9517e6734,2-I,AB,261168476,2-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,13,7,I,177,0.0,2,3,0,0,0.0,DIV,1,2,1,1,0,1,78.3,False,"C,AB,550005cf2,2-I,AB,9517e6734,2-I,AB,261168476,2-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,13,7,I,179,0.0,2,4,1,1,0.0,DIV,1,3,1,2,0,1,0.0,False,"C,AB,550005cf2,2-I,AB,9517e6734,2-I,AB,261168476,2-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,13,7,I,2,0.0,26,5,1,1,0.0,DIV,1,4,1,3,0,1,95.6,False,"C,AB,550005cf2,2-I,AB,9517e6734,2-I,AB,261168476,2-I,AB,5b92876d8,2-I,AB,cc7958d90,26"
False,13,6,I,2,0.0,13,1,0,0,0.0,INC,0,1,0,1,0,0,42.3,False,"I,B,4919472dd,13"
False,31,6,I,73,0.0,28,1,1,1,0.0,INC,0,1,0,1,0,0,0.0,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,87,0.0,1,2,1,1,0.0,INC,0,2,0,2,0,0,25.1,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,89,0.0,5,3,2,1,0.0,INC,0,3,0,3,0,0,0.1,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,107,0.0,4,4,2,1,0.0,INC,0,4,0,4,0,0,20.8,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,15,0.0,11,5,2,1,0.0,INC,0,5,0,5,0,0,58.3,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,167,0.0,6,6,2,1,0.0,INC,0,6,0,6,0,0,4.7,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,8,0.0,3,7,2,1,0.0,INC,0,7,0,7,0,0,3.0,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,4,0.0,2,8,2,1,0.0,INC,0,8,0,8,0,0,45.8,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,179,0.0,1,9,2,1,0.0,INC,0,9,0,9,0,0,9.4,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,8,0.0,1,10,2,1,0.0,INC,0,10,0,10,0,0,26.7,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,191,0.0,3,11,3,1,0.0,INC,0,11,0,11,0,0,0.4,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,197,0.0,2,12,3,1,0.0,INC,0,12,0,12,0,0,2.5,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
False,31,6,I,97,0.0,1,13,3,1,0.0,INC,0,13,0,13,0,0,1.2,False,"I,B,100f571c9,28-I,A,5d1847146,1-I,A,041eaebed,5-I,A,38e9e3fbf,4-I,A,bf01afa8d,11-I,A,35f20bee4,6-I,A,2ca8bac6d,3-I,A,dc12d5bb9,2-I,B,5b92876d8,1-I,A,9fd3f3ed6,1-I,A,f91a2ea48,3-I,A,819d64ac8,2-I,A,52342a23c,1-I,A,0438505d0,1-I,A,578989463,19-I,A,c968effdb,4-I,A,09cac8302,4-I,A,779272529,6-I,A,c2d8da2b5,2-I,A,e25e159cd,1-I,A,0b5484632,1-I,AB,a4b1b5fb5,52"
